page   num  type   width height color comp bpc  enc interp  object ID x-ppi y-ppi size ratio
 628  1378 image      26    47  rgb     3   8  image  no      5552  0   144   144  181B 4.9%
 628  1379 image      26    47  rgb     3   8  image  no      5552  0   144   144  181B 4.9%
 628  1380 image     341    31  rgb     3   8  image  no      5553  0   144   144 1095B 3.5%
 628  1381 image     270    31  rgb     3   8  image  no      5554  0   144   144 1062B 4.2%
 628  1382 image      84    22  rgb     3   8  image  no      5555  0   144   144 1624B  29%
 628  1383 image      84    22  rgb     3   8  image  no      5555  0   144   144 1624B  29%
 628  1384 image      37    19  rgb     3   8  image  no      5556  0   144   144  723B  34%
 628  1385 image      37    19  rgb     3   8  image  no      5556  0   144   144  723B  34%
 628  1386 image     321    62  rgb     3   8  image  no      5557  0   144   144 1440B 2.4%
 629  1387 image     261    64  rgb     3   8  image  no      5558  0   144   144 1338B 2.7%
 629  1388 image     636    74  rgb     3   8  image  no      5559  0   144   144 15.5K  11%
 629  1389 image     514    65  rgb     3   8  image  no      5560  0   144   144 12.3K  13%
 629  1390 image      73    37  rgb     3   8  image  no      5561  0   144   144  256B 3.2%
 629  1391 image      73    37  rgb     3   8  image  no      5561  0   144   144  256B 3.2%
 629  1392 image      75    41  rgb     3   8  image  no      5562  0   144   144  259B 2.8%
 629  1393 image      75    41  rgb     3   8  image  no      5562  0   144   144  259B 2.8%
 629  1394 image      64    27  rgb     3   8  image  no      5563  0   144   144  173B 3.3%
 629  1395 image      64    27  rgb     3   8  image  no      5563  0   144   144  173B 3.3%
 629  1396 image      57    42  rgb     3   8  image  no      5564  0   144   144  232B 3.2%
 629  1397 image      57    42  rgb     3   8  image  no      5564  0   144   144  232B 3.2%
 629  1398 image     230    65  rgb     3   8  image  no      5565  0   144   144  958B 2.1%
 629  1399 image     230    65  rgb     3   8  image  no      5565  0   144   144  958B 2.1%
 630  1400 image     230    65  rgb     3   8  image  no      5566  0   144   144  958B 2.1%
 630  1401 image      15    34  rgb     3   8  image  no      5567  0   144   144  133B 8.7%
 630  1402 image      15    34  rgb     3   8  image  no      5567  0   144   144  133B 8.7%
 630  1403 image      16    37  rgb     3   8  image  no      5568  0   144   144  135B 7.6%
 630  1404 image      16    37  rgb     3   8  image  no      5568  0   144   144  135B 7.6%
 630  1405 image      18    35  rgb     3   8  image  no      5569  0   144   144  152B 8.0%
 630  1406 image      18    35  rgb     3   8  image  no      5569  0   144   144  152B 8.0%
 630  1407 image      24    38  rgb     3   8  image  no      5570  0   144   144  161B 5.9%
 630  1408 image      24    38  rgb     3   8  image  no      5570  0   144   144  161B 5.9%
 650  1409 image     334    98  rgb     3   8  image  no      5571  0   144   144 2176B 2.2%
 650  1410 image     334    98  rgb     3   8  image  no      5571  0   144   144 2176B 2.2%
 651  1411 image     630    36  rgb     3   8  image  no      5572  0   144   144 2883B 4.2%
 651  1412 image     629    40  rgb     3   8  image  no      5573  0   144   144 3398B 4.5%
 651  1413 image      34    16  rgb     3   8  image  no      5574  0   144   144  218B  13%
 651  1414 image      34    16  rgb     3   8  image  no      5574  0   144   144  218B  13%
 651  1415 image      32    16  rgb     3   8  image  no      5575  0   144   144  223B  15%
 651  1416 image      32    16  rgb     3   8  image  no      5575  0   144   144  223B  15%
 651  1417 image      38    19  rgb     3   8  image  no      5576  0   144   144  271B  13%
 651  1418 image      38    19  rgb     3   8  image  no      5576  0   144   144  271B  13%
 651  1419 image      33    15  rgb     3   8  image  no      5577  0   144   144  205B  14%
 652  1420 image      33    15  rgb     3   8  image  no      5578  0   144   144  205B  14%
 654  1421 image      65    24  rgb     3   8  image  no      5581  0   144   144  457B 9.8%
 654  1422 image      61    23  rgb     3   8  image  no      5582  0   144   144  417B  10%
 654  1423 image      65    21  rgb     3   8  image  no      5583  0   144   144  410B  10%
 654  1424 image      65    25  rgb     3   8  image  no      5584  0   144   144  385B 7.9%
 654  1425 image      64    25  rgb     3   8  image  no      5585  0   144   144  476B  10%
 654  1426 image      66    24  rgb     3   8  image  no      5586  0   144   144  454B 9.6%
 654  1427 image      72    28  rgb     3   8  image  no      5587  0   144   144  516B 8.5%
 654  1428 image      72    25  rgb     3   8  image  no      5588  0   144   144  494B 9.1%
 654  1429 image      66    26  rgb     3   8  image  no      5589  0   144   144  489B 9.5%
 654  1430 image      66    26  rgb     3   8  image  no      5589  0   144   144  489B 9.5%
 654  1431 image      67    26  rgb     3   8  image  no      5590  0   144   144  499B 9.5%
 654  1432 image      67    26  rgb     3   8  image  no      5590  0   144   144  499B 9.5%
 654  1433 image      66    26  rgb     3   8  image  no      5591  0   144   144  464B 9.0%
 654  1434 image      66    26  rgb     3   8  image  no      5591  0   144   144  464B 9.0%
 654  1435 image      65    24  rgb     3   8  image  no      5592  0   144   144  476B  10%
 654  1436 image      65    24  rgb     3   8  image  no      5592  0   144   144  476B  10%
 654  1437 image     563    30  rgb     3   8  image  no      5593  0   144   144 2666B 5.3%
 654  1438 image     447    32  rgb     3   8  image  no      5594  0   144   144 2085B 4.9%
 655  1439 image      69    28  rgb     3   8  image  no      5595  0   144   144  452B 7.8%
 655  1440 image      69    28  rgb     3   8  image  no      5595  0   144   144  452B 7.8%
 655  1441 image      65    23  rgb     3   8  image  no      5596  0   144   144  416B 9.3%
 655  1442 image      65    23  rgb     3   8  image  no      5596  0   144   144  416B 9.3%
 655  1443 image      65    24  rgb     3   8  image  no      5597  0   144   144  446B 9.5%
 655  1444 image      65    24  rgb     3   8  image  no      5597  0   144   144  446B 9.5%
 655  1445 image      68    25  rgb     3   8  image  no      5598  0   144   144  444B 8.7%
 655  1446 image      68    25  rgb     3   8  image  no      5598  0   144   144  444B 8.7%
 656  1447 image      54    38  rgb     3   8  image  no      5599  0   144   144  374B 6.1%
 656  1448 image      54    38  rgb     3   8  image  no      5599  0   144   144  374B 6.1%
 656  1449 image      49    39  rgb     3   8  image  no      5600  0   144   144  417B 7.3%
 656  1450 image      49    39  rgb     3   8  image  no      5600  0   144   144  417B 7.3%
 656  1451 image      54    38  rgb     3   8  image  no      5601  0   144   144  396B 6.4%
 656  1452 image      54    38  rgb     3   8  image  no      5601  0   144   144  396B 6.4%
 656  1453 image      55    41  rgb     3   8  image  no      5602  0   144   144  420B 6.2%
 656  1454 image      55    41  rgb     3   8  image  no      5602  0   144   144  420B 6.2%
 656  1455 image     237   146  rgb     3   8  image  no      5603  0   144   144 2121B 2.0%
 656  1456 image     308   167  rgb     3   8  image  no      5604  0   144   144 2369B 1.5%
 656  1457 image      27    35  rgb     3   8  jpeg   no      5605  0   144   144 1144B  40%
 656  1458 image      27    35  rgb     3   8  jpeg   no      5605  0   144   144 1144B  40%
 656  1459 image      30    35  rgb     3   8  jpeg   no      5606  0   144   144 1239B  39%
 656  1460 image      30    35  rgb     3   8  jpeg   no      5606  0   144   144 1239B  39%
 656  1461 image      31    35  rgb     3   8  jpeg   no      5607  0   144   144 1198B  37%
 656  1462 image      31    35  rgb     3   8  jpeg   no      5607  0   144   144 1198B  37%
 657  1463 image     233   148  rgb     3   8  image  no      5608  0   144   144 1769B 1.7%
 657  1464 image     306   154  rgb     3   8  image  no      5609  0   144   144 1997B 1.4%
 657  1465 image      16    34  rgb     3   8  jpeg   no      5610  0   144   144  629B  39%
 657  1466 image      16    34  rgb     3   8  jpeg   no      5610  0   144   144  629B  39%
 657  1467 image      12    35  rgb     3   8  jpeg   no      5611  0   144   144  555B  44%
 657  1468 image      12    35  rgb     3   8  jpeg   no      5611  0   144   144  555B  44%
 657  1469 image      16    27  rgb     3   8  jpeg   no      5612  0   144   144  590B  46%
 657  1470 image      16    27  rgb     3   8  jpeg   no      5612  0   144   144  590B  46%
 657  1471 image      16    33  rgb     3   8  jpeg   no      5613  0   144   144  573B  36%
 657  1472 image      16    33  rgb     3   8  jpeg   no      5613  0   144   144  573B  36%
 658  1473 image     607    58  rgb     3   8  image  no      5614  0   144   144 3436B 3.3%
 658  1474 image     608    73  rgb     3   8  image  no      5615  0   144   144 4309B 3.2%
 658  1475 image      77    28  rgb     3   8  image  no      5616  0   144   144  375B 5.8%
 658  1476 image      89    27  rgb     3   8  image  no      5617  0   144   144  452B 6.3%
 658  1477 image      68    28  rgb     3   8  image  no      5618  0   144   144  330B 5.8%
 658  1478 image      77    29  rgb     3   8  image  no      5619  0   144   144  400B 6.0%
 658  1479 image      76    27  rgb     3   8  image  no      5620  0   144   144  374B 6.1%
 658  1480 image      85    27  rgb     3   8  image  no      5621  0   144   144  454B 6.6%
 659  1481 image     179    33  rgb     3   8  image  no      5622  0   144   144  668B 3.8%
 659  1482 image     211    34  rgb     3   8  image  no      5623  0   144   144  894B 4.2%
 659  1483 image      10    28  rgb     3   8  image  no      5624  0   144   144   97B  12%
 659  1484 image      10    28  rgb     3   8  image  no      5624  0   144   144   97B  12%
 659  1485 image       9    28  rgb     3   8  image  no      5625  0   144   144  102B  13%
 659  1486 image       9    28  rgb     3   8  image  no      5625  0   144   144  102B  13%
 659  1487 image       8    27  rgb     3   8  image  no      5626  0   144   144  107B  17%
 659  1488 image       8    27  rgb     3   8  image  no      5626  0   144   144  107B  17%
 659  1489 image       8    26  rgb     3   8  image  no      5627  0   144   144  106B  17%
 659  1490 image       8    26  rgb     3   8  image  no      5627  0   144   144  106B  17%
 663  1491 image     638   466  rgb     3   8  jpeg   no      5631  0   846   847 18.4K 2.1%
 663  1492 image       1     1  rgb     3   8  image  no      5632  0   127   127   11B 367%
 663  1493 smask       1     1  gray    1   8  image  no      5632  0   127   127    9B 900%
 663  1494 image       1     1  rgb     3   8  image  no      5632  0   127   127   11B 367%
 663  1495 smask       1     1  gray    1   8  image  no      5632  0   127   127    9B 900%
 663  1496 image       1     1  rgb     3   8  image  no      5632  0   127   127   11B 367%
 663  1497 smask       1     1  gray    1   8  image  no      5632  0   127   127    9B 900%
 663  1498 image       1     1  rgb     3   8  image  no      5632  0   127   127   11B 367%
 663  1499 smask       1     1  gray    1   8  image  no      5632  0   127   127    9B 900%
 663  1500 image       1     1  rgb     3   8  image  no      5632  0   127   127   11B 367%
 663  1501 smask       1     1  gray    1   8  image  no      5632  0   127   127    9B 900%
 711  1502 image      21    25  rgb     3   8  image  no      5641  0   127   127  177B  11%
 711  1503 image      21    25  rgb     3   8  image  no      5641  0   127   127  177B  11%
 711  1504 image      29    24  rgb     3   8  image  no      5642  0   127   127  226B  11%
 711  1505 image      29    24  rgb     3   8  image  no      5642  0   127   127  226B  11%
 712  1506 image      33    28  rgb     3   8  image  no      5643  0   127   127  256B 9.2%
 712  1507 image      33    28  rgb     3   8  image  no      5643  0   127   127  256B 9.2%
 712  1508 image      42    24  rgb     3   8  image  no      5644  0   127   127  281B 9.3%
 712  1509 image      42    24  rgb     3   8  image  no      5644  0   127   127  281B 9.3%
 722  1510 image      30    16  rgb     3   8  image  no      5645  0   127   127  175B  12%
 722  1511 image      30    16  rgb     3   8  image  no      5645  0   127   127  175B  12%
 722  1512 image      57    14  rgb     3   8  image  no      5646  0   127   127  275B  11%
 722  1513 image      57    14  rgb     3   8  image  no      5646  0   127   127  275B  11%
 722  1514 image      46    14  rgb     3   8  image  no      5647  0   127   127  221B  11%
 722  1515 image      46    14  rgb     3   8  image  no      5647  0   127   127  221B  11%
 722  1516 image      45    16  rgb     3   8  image  no      5648  0   127   127  240B  11%
 722  1517 image      45    16  rgb     3   8  image  no      5648  0   127   127  240B  11%
 726  1518 image     377    97  rgb     3   8  image  no      5649  0   127   127 2028B 1.8%
 726  1519 image     377    97  rgb     3   8  image  no      5649  0   127   127 2028B 1.8%
 730  1520 image     673    45  rgb     3   8  image  no      5650  0   127   127 4257B 4.7%
 730  1521 image     683    59  rgb     3   8  image  no      5651  0   127   127 4126B 3.4%
 731  1522 image     431    37  rgb     3   8  image  no      5652  0   127   127 2058B 4.3%
 731  1523 image     575    37  rgb     3   8  image  no      5653  0   127   127 2188B 3.4%
 731  1524 image      13    36  rgb     3   8  jpeg   no      5654  0   127   127  780B  56%
 731  1525 image      13    36  rgb     3   8  jpeg   no      5654  0   127   127  780B  56%
 731  1526 image      18    36  rgb     3   8  jpeg   no      5655  0   127   127  826B  42%
 731  1527 image      18    36  rgb     3   8  jpeg   no      5655  0   127   127  826B  42%
 731  1528 image      18    35  rgb     3   8  jpeg   no      5656  0   127   127  737B  39%
 731  1529 image      18    35  rgb     3   8  jpeg   no      5656  0   127   127  737B  39%
 732  1530 image      18    35  rgb     3   8  jpeg   no      5657  0   127   127  755B  40%
 732  1531 image      18    35  rgb     3   8  jpeg   no      5657  0   127   127  755B  40%
 732  1532 image     609    65  rgb     3   8  image  no      5658  0   127   127 4045B 3.4%
 732  1533 image     612    75  rgb     3   8  image  no      5659  0   127   127 4346B 3.2%
 733  1534 image      58    29  rgb     3   8  image  no      5660  0   127   127  309B 6.1%
 733  1535 image      42    27  rgb     3   8  image  no      5661  0   127   127  268B 7.9%
 733  1536 image      68    29  rgb     3   8  image  no      5662  0   127   127  360B 6.1%
 733  1537 image      51    28  rgb     3   8  image  no      5663  0   127   127  320B 7.5%
 733  1538 image      68    30  rgb     3   8  image  no      5664  0   127   127  369B 6.0%
 733  1539 image      53    28  rgb     3   8  image  no      5665  0   127   127  324B 7.3%
 733  1540 image      66    29  rgb     3   8  image  no      5666  0   127   127  343B 6.0%
 733  1541 image      50    30  rgb     3   8  image  no      5667  0   127   127  309B 6.9%
 734  1542 image     190    35  rgb     3   8  image  no      5668  0   127   127  689B 3.5%
 734  1543 image     222    37  rgb     3   8  image  no      5669  0   127   127  938B 3.8%
 734  1544 image      10    27  rgb     3   8  image  no      5670  0   127   127  118B  15%
 734  1545 image      10    27  rgb     3   8  image  no      5670  0   127   127  118B  15%
 734  1546 image      15    30  rgb     3   8  image  no      5671  0   127   127  139B  10%
 734  1547 image      15    30  rgb     3   8  image  no      5671  0   127   127  139B  10%
 734  1548 image      15    30  rgb     3   8  image  no      5672  0   127   127  128B 9.5%
 734  1549 image      15    30  rgb     3   8  image  no      5672  0   127   127  128B 9.5%
 734  1550 image      16    29  rgb     3   8  image  no      5673  0   127   127  134B 9.6%
 734  1551 image      16    29  rgb     3   8  image  no      5673  0   127   127  134B 9.6%
 734  1552 image     251    45  rgb     3   8  image  no      5674  0   127   127 1367B 4.0%
 734  1553 image     282    47  rgb     3   8  image  no      5675  0   127   127 1489B 3.7%
 739  1554 image     638   466  rgb     3   8  jpeg   no      5679  0   826   827 18.4K 2.1%
 739  1555 image       1     1  rgb     3   8  image  no      5680  0   124   124   11B 367%
 739  1556 smask       1     1  gray    1   8  image  no      5680  0   124   124    9B 900%
 739  1557 image       1     1  rgb     3   8  image  no      5680  0   124   124   11B 367%
 739  1558 smask       1     1  gray    1   8  image  no      5680  0   124   124    9B 900%
 739  1559 image       1     1  rgb     3   8  image  no      5680  0   124   124   11B 367%
 739  1560 smask       1     1  gray    1   8  image  no      5680  0   124   124    9B 900%
 739  1561 image       1     1  rgb     3   8  image  no      5680  0   124   124   11B 367%
 739  1562 smask       1     1  gray    1   8  image  no      5680  0   124   124    9B 900%
 739  1563 image       1     1  rgb     3   8  image  no      5680  0   124   124   11B 367%
 739  1564 smask       1     1  gray    1   8  image  no      5680  0   124   124    9B 900%
 739  1565 image     190    23  rgb     3   8  image  no      5681  0   124   124  731B 5.6%
 739  1566 image     190    23  rgb     3   8  image  no      5681  0   124   124  731B 5.6%
 739  1567 image     190    24  rgb     3   8  image  no      5682  0   124   124  735B 5.4%
 739  1568 image     190    24  rgb     3   8  image  no      5682  0   124   124  735B 5.4%
 739  1569 image     192    22  rgb     3   8  image  no      5683  0   124   124  737B 5.8%
 739  1570 image     192    22  rgb     3   8  image  no      5683  0   124   124  737B 5.8%
 739  1571 image     190    23  rgb     3   8  image  no      5684  0   124   124  744B 5.7%
 740  1572 image     190    23  rgb     3   8  image  no      5693  0   124   124  744B 5.7%
 740  1573 image     350    16  rgb     3   8  image  no      5694  0   124   124 1110B 6.6%
 740  1574 image     292    19  rgb     3   8  image  no      5695  0   124   124 1086B 6.5%
 742  1575 image      53    23  rgb     3   8  image  no      5696  0   124   124  280B 7.7%
 742  1576 image      53    23  rgb     3   8  image  no      5696  0   124   124  280B 7.7%
 742  1577 image      54    22  rgb     3   8  image  no      5697  0   124   124  274B 7.7%
 742  1578 image      54    22  rgb     3   8  image  no      5697  0   124   124  274B 7.7%
 742  1579 image      54    22  rgb     3   8  image  no      5698  0   124   124  251B 7.0%
 742  1580 image      54    22  rgb     3   8  image  no      5698  0   124   124  251B 7.0%
 742  1581 image      35    21  rgb     3   8  image  no      5699  0   124   124  160B 7.3%
 742  1582 image      35    21  rgb     3   8  image  no      5699  0   124   124  160B 7.3%
 743  1583 image      48    24  rgb     3   8  image  no      5700  0   124   124  213B 6.2%
 743  1584 image      48    24  rgb     3   8  image  no      5700  0   124   124  213B 6.2%
 744  1585 image      50    21  rgb     3   8  image  no      5701  0   124   124  235B 7.5%
 744  1586 image      50    21  rgb     3   8  image  no      5701  0   124   124  235B 7.5%
 744  1587 image      46    19  rgb     3   8  image  no      5702  0   124   124  212B 8.1%
 744  1588 image      46    19  rgb     3   8  image  no      5702  0   124   124  212B 8.1%
 744  1589 image      47    20  rgb     3   8  image  no      5703  0   124   124  226B 8.0%
 744  1590 image      47    20  rgb     3   8  image  no      5703  0   124   124  226B 8.0%
 745  1591 image     298    17  rgb     3   8  image  no      5704  0   124   124 1067B 7.0%
 745  1592 image     268    21  rgb     3   8  image  no      5705  0   124   124 1067B 6.3%
 747  1593 image      72    28  rgb     3   8  image  no      5706  0   124   124  293B 4.8%
 747  1594 image      72    28  rgb     3   8  image  no      5706  0   124   124  293B 4.8%
 747  1595 image      83    31  rgb     3   8  image  no      5707  0   124   124  348B 4.5%
 747  1596 image      83    31  rgb     3   8  image  no      5707  0   124   124  348B 4.5%
 747  1597 image      68    34  rgb     3   8  image  no      5708  0   124   124  311B 4.5%
 747  1598 image      68    34  rgb     3   8  image  no      5708  0   124   124  311B 4.5%
 747  1599 image      61    29  rgb     3   8  image  no      5709  0   124   124  282B 5.3%
 747  1600 image      61    29  rgb     3   8  image  no      5709  0   124   124  282B 5.3%
 748  1601 image     388   114  rgb     3   8  image  no      5710  0   124   124 4096B 3.1%
 748  1602 image     398   128  rgb     3   8  image  no      5711  0   124   124 4804B 3.1%
 748  1603 image      75    65  rgb     3   8  image  no      5712  0   124   124 1276B 8.7%
 749  1604 image      75    65  rgb     3   8  image  no      5713  0   124   124 1276B 8.7%
 750  1605 image     283   123  rgb     3   8  jpeg   no      5714  0   124   124 5056B 4.8%
 750  1606 image     283   123  rgb     3   8  jpeg   no      5714  0   124   124 5056B 4.8%
 752  1607 image     554    35  rgb     3   8  image  no      5715  0   124   124 2228B 3.8%
 752  1608 image     573    23  rgb     3   8  image  no      5716  0   124   124 2058B 5.2%
 752  1609 image     512    20  rgb     3   8  image  no      5717  0   124   124 1572B 5.1%
 752  1610 image     554    28  rgb     3   8  jpeg   no      5718  0   124   124 11.8K  26%
 752  1611 image     595    41  rgb     3   8  image  no      5719  0   124   124 2825B 3.9%
 753  1612 image     173    23  rgb     3   8  image  no      5720  0   124   124  593B 5.0%
 753  1613 image     181    23  rgb     3   8  image  no      5721  0   124   124  624B 5.0%
 753  1614 image     185    21  rgb     3   8  image  no      5722  0   124   124  632B 5.4%
 753  1615 image     181    21  rgb     3   8  image  no      5723  0   124   124  612B 5.4%
 755  1616 image      24    19  rgb     3   8  image  no      5724  0   124   124  166B  12%
 755  1617 image      24    19  rgb     3   8  image  no      5724  0   124   124  166B  12%
 755  1618 image      23    17  rgb     3   8  image  no      5725  0   124   124  161B  14%
 755  1619 image      23    17  rgb     3   8  image  no      5725  0   124   124  161B  14%
 755  1620 image      30    18  rgb     3   8  image  no      5726  0   124   124  199B  12%
 755  1621 image      30    18  rgb     3   8  image  no      5726  0   124   124  199B  12%
 756  1622 image     257    18  rgb     3   8  image  no      5727  0   124   124  773B 5.6%
 756  1623 image     210    22  rgb     3   8  image  no      5728  0   124   124  874B 6.3%
 758  1624 image     132    20  rgb     3   8  image  no      5729  0   124   124  535B 6.8%
 758  1625 image     132    20  rgb     3   8  image  no      5729  0   124   124  535B 6.8%
 758  1626 image     222    23  rgb     3   8  image  no      5730  0   124   124  868B 5.7%
 758  1627 image     179    23  rgb     3   8  image  no      5731  0   124   124  715B 5.8%
 760  1628 image     214   186  rgb     3   8  image  no      5732  0   124   124 13.7K  12%
 760  1629 image     214   186  rgb     3   8  image  no      5732  0   124   124 13.7K  12%
 760  1630 image      39    22  rgb     3   8  image  no      5733  0   124   124  170B 6.6%
 761  1631 image      39    22  rgb     3   8  image  no      5734  0   124   124  170B 6.6%
 761  1632 image     135    27  rgb     3   8  image  no      5735  0   124   124  545B 5.0%
 761  1633 image     135    27  rgb     3   8  image  no      5735  0   124   124  545B 5.0%
 761  1634 image     117    41  rgb     3   8  image  no      5736  0   124   124  481B 3.3%
 761  1635 image     117    41  rgb     3   8  image  no      5736  0   124   124  481B 3.3%
 761  1636 image     120    40  rgb     3   8  image  no      5737  0   124   124  485B 3.4%
 761  1637 image     120    40  rgb     3   8  image  no      5737  0   124   124  485B 3.4%
 761  1638 image     120    37  rgb     3   8  image  no      5738  0   124   124  492B 3.7%
 761  1639 image     120    37  rgb     3   8  image  no      5738  0   124   124  492B 3.7%
 761  1640 image     123    35  rgb     3   8  image  no      5739  0   124   124  507B 3.9%
 761  1641 image     123    35  rgb     3   8  image  no      5739  0   124   124  507B 3.9%
 762  1642 image      34    19  rgb     3   8  image  no      5740  0   124   124  217B  11%
 762  1643 image      34    19  rgb     3   8  image  no      5740  0   124   124  217B  11%
 762  1644 image      28    22  rgb     3   8  image  no      5741  0   124   124  124B 6.7%
 762  1645 image      28    22  rgb     3   8  image  no      5741  0   124   124  124B 6.7%
 762  1646 image      30    22  rgb     3   8  image  no      5742  0   124   124  165B 8.3%
 762  1647 image      30    22  rgb     3   8  image  no      5742  0   124   124  165B 8.3%
 762  1648 image      35    21  rgb     3   8  image  no      5743  0   124   124  201B 9.1%
 762  1649 image      35    21  rgb     3   8  image  no      5743  0   124   124  201B 9.1%
 762  1650 image     120    20  rgb     3   8  image  no      5744  0   124   124  373B 5.2%
 762  1651 image     120    20  rgb     3   8  image  no      5744  0   124   124  373B 5.2%
 762  1652 image      64    20  rgb     3   8  image  no      5745  0   124   124  387B  10%
 762  1653 image      64    20  rgb     3   8  image  no      5745  0   124   124  387B  10%
 762  1654 image      54    18  rgb     3   8  image  no      5746  0   124   124  271B 9.3%
 762  1655 image      54    18  rgb     3   8  image  no      5746  0   124   124  271B 9.3%
 766  1656 image      40    42  rgb     3   8  image  no      5747  0   124   124  332B 6.6%
 766  1657 image      40    42  rgb     3   8  image  no      5747  0   124   124  332B 6.6%
 766  1658 image      40    40  rgb     3   8  image  no      5748  0   124   124  329B 6.9%
 766  1659 image      40    40  rgb     3   8  image  no      5748  0   124   124  329B 6.9%
 766  1660 image      36    40  rgb     3   8  image  no      5749  0   124   124  306B 7.1%
 766  1661 image      36    40  rgb     3   8  image  no      5749  0   124   124  306B 7.1%
 766  1662 image      43    40  rgb     3   8  image  no      5750  0   124   124  315B 6.1%
 766  1663 image      43    40  rgb     3   8  image  no      5750  0   124   124  315B 6.1%
 766  1664 image      68    40  rgb     3   8  image  no      5751  0   124   124  386B 4.7%
 766  1665 image      68    40  rgb     3   8  image  no      5751  0   124   124  386B 4.7%
 766  1666 image      69    39  rgb     3   8  image  no      5752  0   124   124  366B 4.5%
 766  1667 image      69    39  rgb     3   8  image  no      5752  0   124   124  366B 4.5%
 766  1668 image      70    41  rgb     3   8  image  no      5753  0   124   124  389B 4.5%
 766  1669 image      70    41  rgb     3   8  image  no      5753  0   124   124  389B 4.5%
 767  1670 image      63    41  rgb     3   8  image  no      5754  0   124   124  353B 4.6%
 767  1671 image      63    41  rgb     3   8  image  no      5754  0   124   124  353B 4.6%
 767  1672 image      77    19  rgb     3   8  image  no      5755  0   124   124  348B 7.9%
 767  1673 image      89    22  rgb     3   8  image  no      5756  0   124   124  367B 6.2%
 767  1674 image     149    20  rgb     3   8  image  no      5757  0   124   124  573B 6.4%
 767  1675 image     127    23  rgb     3   8  image  no      5758  0   124   124  536B 6.1%
 767  1676 image     147    22  rgb     3   8  image  no      5759  0   124   124  567B 5.8%
 767  1677 image     119    28  rgb     3   8  image  no      5760  0   124   124  529B 5.3%
 767  1678 image      70    17  rgb     3   8  image  no      5761  0   124   124  333B 9.3%
 767  1679 image      79    23  rgb     3   8  image  no      5762  0   124   124  361B 6.6%
 772  1680 image      53    21  rgb     3   8  image  no      5763  0   124   124  301B 9.0%
 772  1681 image      59    19  rgb     3   8  image  no      5764  0   124   124  513B  15%
 778  1682 image     596    39  rgb     3   8  image  no      5767  0   124   124 2519B 3.6%
 778  1683 image     567    49  rgb     3   8  image  no      5768  0   124   124 5010B 6.0%
 791  1684 image     107    28  rgb     3   8  image  no      5769  0   124   124  679B 7.6%
 791  1685 image      68    27  rgb     3   8  image  no      5770  0   124   124  496B 9.0%
 791  1686 image     117    27  rgb     3   8  image  no      5771  0   124   124  694B 7.3%
 791  1687 image      82    27  rgb     3   8  image  no      5772  0   124   124  572B 8.6%
 791  1688 image     107    27  rgb     3   8  image  no      5773  0   124   124  682B 7.9%
 791  1689 image      74    26  rgb     3   8  image  no      5774  0   124   124  489B 8.5%
 791  1690 image      89    26  rgb     3   8  image  no      5775  0   124   124  577B 8.3%
 791  1691 image      54    24  rgb     3   8  image  no      5776  0   124   124  440B  11%
 794  1692 image      49    26  rgb     3   8  image  no      5777  0   124   124  311B 8.1%
 794  1693 image      49    26  rgb     3   8  image  no      5777  0   124   124  311B 8.1%
 794  1694 image      43    25  rgb     3   8  image  no      5778  0   124   124  258B 8.0%
 794  1695 image      43    25  rgb     3   8  image  no      5778  0   124   124  258B 8.0%
 794  1696 image      49    25  rgb     3   8  image  no      5779  0   124   124  313B 8.5%
 794  1697 image      49    25  rgb     3   8  image  no      5779  0   124   124  313B 8.5%
 794  1698 image      47    28  rgb     3   8  image  no      5780  0   124   124  297B 7.5%
 794  1699 image      47    28  rgb     3   8  image  no      5780  0   124   124  297B 7.5%
 805  1700 image     348    94  rgb     3   8  image  no      5781  0   124   124 1584B 1.6%
 805  1701 image     348    94  rgb     3   8  image  no      5781  0   124   124 1584B 1.6%
 808  1702 image     755    20  rgb     3   8  image  no      5782  0   124   124 3594B 7.9%
 808  1703 image     751    24  rgb     3   8  image  no      5783  0   124   124 3315B 6.1%
 809  1704 image     690    63  rgb     3   8  image  no      5784  0   124   124 4390B 3.4%
 809  1705 image     645    54  rgb     3   8  image  no      5785  0   124   124 3758B 3.6%
 810  1706 image      75    42  rgb     3   8  image  no      5786  0   124   124  476B 5.0%
 810  1707 image      75    42  rgb     3   8  image  no      5786  0   124   124  476B 5.0%
 810  1708 image      75    37  rgb     3   8  image  no      5787  0   124   124  439B 5.3%
 810  1709 image      75    37  rgb     3   8  image  no      5787  0   124   124  439B 5.3%
 810  1710 image      77    40  rgb     3   8  image  no      5788  0   124   124  451B 4.9%
 810  1711 image      77    40  rgb     3   8  image  no      5788  0   124   124  451B 4.9%
 810  1712 image      76    38  rgb     3   8  image  no      5789  0   124   124  439B 5.1%
 810  1713 image      76    38  rgb     3   8  image  no      5789  0   124   124  439B 5.1%
 811  1714 image     442    36  rgb     3   8  image  no      5790  0   124   124 2120B 4.4%
 811  1715 image     548    39  rgb     3   8  image  no      5791  0   124   124 2102B 3.3%
 811  1716 image      20    35  rgb     3   8  jpeg   no      5792  0   124   124  933B  44%
 811  1717 image      20    35  rgb     3   8  jpeg   no      5792  0   124   124  933B  44%
 811  1718 image      21    36  rgb     3   8  jpeg   no      5793  0   124   124 1009B  44%
